,open,high,low,close,volume,value
2023-05-13 18:51:00,26694.56973826,26694.56973826,26689.59497686,26689.59497686,0.00379899,101.39716241
2023-05-13 18:54:00,26704.519261,26704.519261,26704.519261,26704.519261,6.246e-05,1.66796427
2023-05-13 19:36:00,26704.519261,26920.32518586,26704.519261,26920.32518586,0.03562258,958.71194388
2023-05-13 19:45:00,26700.00020002,26920.32518586,26700.0002,26920.32518586,0.00472745,126.74026105
2023-05-13 20:09:00,26700.0002,26700.0002,26700.0002,26700.0002,0.00384211,102.58433777
2023-05-13 20:12:00,26920.32518586,26920.32518586,26920.32518586,26920.32518586,0.00379165,102.07245099
2023-05-13 20:48:00,26700.00039999,26920.32518586,26700.00039999,26920.32518586,0.00151034,40.49136185
2023-05-13 21:03:00,26720.00040002,26720.00040002,26720.00040002,26720.00040002,0.00088958,23.76957795
2023-05-13 21:06:00,26720.00059999,26720.00059999,26720.00059999,26720.00059999,0.05734576,1532.27874161
2023-05-13 21:21:00,26720.00040002,26720.00040002,26720.00040002,26720.00040002,0.00087312,23.32976675
2023-05-13 21:39:00,26800.0,26800.0,26800.0,26800.0,0.00014093,3.776924
2023-05-13 21:54:00,26800.0,26800.0,26800.0,26800.0,0.00082309,22.058812
2023-05-13 22:21:00,26800.0,26800.0,26800.0,26800.0,0.00054093,14.496924
2023-05-13 22:24:00,26920.32518586,26920.32518586,26920.32518586,26920.32518586,0.05618023,1512.39006062
2023-05-13 22:51:00,26920.32518586,26920.32518586,26800.0,26800.0,0.01331281,357.1367151
2023-05-13 22:57:00,26920.32518586,26920.32518586,26920.32518586,26920.32518586,0.03663847,986.31952671
2023-05-13 23:09:00,26920.32518586,26920.32518586,26920.32518586,26920.32518586,0.00036712,9.88298978
2023-05-14 00:33:00,26800.0,26800.0,26800.0,26800.0,0.00670238,179.623784
2023-05-14 00:54:00,26800.0,26800.0,26800.0,26800.0,0.00824216,220.889888
2023-05-14 01:06:00,26800.0,26800.0,26800.0,26800.0,0.00077432,20.751776
2023-05-14 01:12:00,26800.0,26800.0,26800.0,26800.0,0.00017793,4.768524
2023-05-14 01:21:00,26920.32518586,26920.32518586,26920.32518586,26920.32518586,0.00076701,20.64815862
2023-05-14 02:30:00,26920.32518586,26920.32518586,26800.0,26800.0,0.00023524,6.31858465
2023-05-14 02:33:00,26920.32518586,26920.32518586,26920.32518586,26920.32518586,0.00011651,3.13648709
2023-05-14 03:48:00,26800.00000003,26800.00000003,26800.00000003,26800.00000003,0.00193755,51.92634
2023-05-14 04:15:00,26775.09,26800.0,26764.2163975,26764.2163975,0.02740456,734.10764154
2023-05-14 06:06:00,26789.09020436,26920.32518586,26789.09020436,26920.32518586,0.00032708,8.7835315
2023-05-14 06:42:00,26920.32518586,26920.32518586,26920.32518586,26920.32518586,0.00088239,23.75422574
2023-05-14 08:15:00,26920.32518586,26920.32518586,26789.09020436,26802.82315281,0.014965,401.88070299
2023-05-14 08:21:00,26917.44968359,26920.862,26917.44968359,26917.44968359,0.00740901,199.44976041
2023-05-14 08:36:00,26806.77185495,26806.77185495,26806.77185495,26806.77185495,1.7e-07,0.00455715
2023-05-14 08:39:00,26806.77185495,26918.50748485,26806.77185495,26918.50748485,0.00148745,39.99318154
2023-05-14 09:30:00,26734.96095775,26734.96095775,26644.8221245,26734.96095775,0.11576612,3088.7631984
2023-05-14 09:48:00,26917.2138,26917.2138,26844.94626525,26844.94626525,0.11422737,3073.35763554
2023-05-14 10:21:00,26917.2138,26917.2138,26917.2138,26917.2138,0.00014987,4.03408283
2023-05-14 10:39:00,26917.2138,26917.21399999,26917.2138,26917.21399999,0.00054944,14.789394
2023-05-14 10:42:00,26917.2138,26917.2138,26707.5147342,26707.5147342,0.00184033,49.47909408
2023-05-14 12:21:00,26707.52373454,26707.52373454,26707.52373454,26707.52373454,0.01672937,446.80004634
2023-05-14 12:27:00,26707.52373454,26920.862,26707.52373454,26920.862,0.0409011,1095.25461198
2023-05-14 12:30:00,27164.47839993,27164.47839994,27164.47839993,27164.47839993,0.01290922,350.67222785
2023-05-14 12:42:00,26718.36149982,26718.36149982,26718.36149982,26718.36149982,1.8e-07,0.00480931
2023-05-14 12:45:00,26718.36149982,26718.36149982,26718.36149982,26718.36149982,4.77e-06,0.12744658
2023-05-14 12:57:00,26724.4183065,26724.4183065,26724.4183065,26724.4183065,0.0029943,80.02092574
2023-05-14 13:15:00,26724.4183065,26724.4183065,26724.4183065,26724.4183065,4.943e-05,1.320988
2023-05-14 13:42:00,27087.36699991,27087.36699991,26724.41830651,26724.41830651,0.00136622,36.98074921
2023-05-14 15:00:00,26707.5149342,26707.5149342,26707.51493419,26707.51493419,0.031564,842.99600139
2023-05-14 15:27:00,26754.26687475,26754.26687475,26754.26687475,26754.26687475,0.01769358,473.37876129
2023-05-14 15:39:00,26749.29211337,26749.29211337,26734.36802924,26734.36802924,0.07446941,1991.17157604
2023-05-14 15:54:00,26734.36802924,26734.36802924,26734.36802924,26734.36802924,0.02307195,616.81400246
2023-05-14 16:00:00,26734.36802924,26734.36802924,26734.36802924,26734.36802924,0.03840013,1026.60320779
2023-05-14 16:03:00,26734.36802924,26734.36802924,26734.36802924,26734.36802924,0.00284053,75.93977442
2023-05-14 16:09:00,26999.99979998,26999.99979998,26999.99979997,26999.99979997,0.00279855,75.56084944
2023-05-14 16:24:00,26999.99979997,26999.99979997,26999.99979997,26999.99979997,0.04077612,1100.95523185
2023-05-14 16:27:00,26999.99979997,26999.99979997,26999.99979997,26999.99979997,0.00037037,9.99998993
2023-05-14 16:33:00,26991.65472205,26999.99979997,26732.01640003,26732.01640003,0.26169659,7064.81844393
2023-05-14 16:36:00,26999.99959997,26999.99959997,26999.99959997,26999.99959997,0.00363726,98.20601854
2023-05-14 17:12:00,26900.0,26900.0,26900.0,26900.0,0.0046015,123.78035
2023-05-14 18:00:00,26900.0,26900.0,26900.0,26900.0,0.00391137,105.215853
2023-05-14 19:27:00,26888.21211997,26888.21211997,26740.90112374,26740.90112374,3.9e-07,0.01048199
2023-05-14 20:45:00,26888.21211997,26888.21211998,26888.21211997,26888.21211998,0.00079113,21.27207126
2023-05-14 20:48:00,26888.21211998,26888.21211998,26888.21211998,26888.21211998,0.01172276,315.20405751
2023-05-14 21:45:00,26754.98844512,26754.98844512,26754.98844512,26754.98844512,1.5e-07,0.00401325
2023-05-14 22:03:00,26754.98844512,26754.98864512,26754.98844512,26754.98864512,0.03274405,876.06668486
2023-05-14 22:54:00,26754.98884512,26754.98884512,26754.98884512,26754.98884512,0.01489156,398.42352169
2023-05-14 23:00:00,26774.16612025,26774.16612025,26774.16612025,26774.16612025,0.00082238,22.01853873
2023-05-14 23:09:00,26886.99979998,26886.99979998,26886.99979998,26886.99979998,0.01474453,396.43617516
2023-05-14 23:51:00,26886.99979998,26886.99979998,26886.99979998,26886.99979998,0.06259106,1682.8858177
2023-05-14 23:57:00,26886.99979998,26887.0,26886.99979998,26887.0,0.01728418,464.71974476
2023-05-15 00:00:00,26887.0,26887.0,26887.0,26887.0,0.04850241,1304.08429767
2023-05-15 00:03:00,26887.0,26900.0,26887.0,26900.0,0.00176991,47.60480583
2023-05-15 00:06:00,26919.27350717,27000.0,26919.27350717,27000.0,0.00057635,15.56144758
2023-05-15 00:09:00,26983.105698,26983.105698,26983.105698,26983.105698,0.04632528,1249.99992673
2023-05-15 00:12:00,26978.13093663,27231.89119112,26963.2066525,27231.89119112,0.2513836,6831.49819683
2023-05-15 00:15:00,27216.80560651,27216.80560651,27216.80560651,27216.80560651,0.00560247,152.48133691
2023-05-15 00:18:00,27216.80560651,27216.80560651,27216.80560651,27216.80560651,0.08888414,2419.14235988
2023-05-15 00:33:00,26978.13093665,26978.13093665,26883.6104705,26978.13093665,0.03225405,867.1941627
2023-05-15 00:48:00,26983.105698,26983.105698,26983.105698,26983.105698,0.01193705,322.09868187
2023-05-15 01:09:00,26988.08045937,27262.04275937,26988.08045937,27262.04275937,0.01080522,293.08108328
2023-05-15 01:30:00,27181.63857737,27181.63857737,27181.63857737,27181.63857737,0.01004007,272.90555403
2023-05-15 02:00:00,26983.105698,26983.105698,26983.105698,26983.105698,0.0016563,44.69211797
2023-05-15 02:06:00,26983.105698,26983.105698,26983.105698,26983.105698,0.15934629,4299.65778565
2023-05-15 02:24:00,26808.98904988,26808.98904988,26794.06476576,26808.98904987,0.28650511,7680.84293447
2023-05-15 02:27:00,26760.81111662,26760.81111662,26760.81111662,26760.81111662,0.00364751,97.61032616
2023-05-15 03:00:00,26762.88717781,26762.88717781,26760.81111662,26760.81111662,0.00297046,79.49769796
2023-05-15 03:06:00,26760.81111662,26760.81111662,26760.81111662,26760.81111662,0.00054288,14.52790914
2023-05-15 03:15:00,26760.81111662,26760.81111662,26760.81111662,26760.81111662,0.00027125,7.25887002
2023-05-15 04:03:00,27040.93125887,27040.93125887,27040.93125887,27040.93125887,0.00428957,115.9939675
2023-05-15 07:36:00,26812.609,26812.609,26812.609,26812.609,0.00753482,202.02818255
2023-05-15 07:45:00,26997.951,26997.951,26812.609,26812.609,0.01489154,400.66105333
2023-05-15 07:48:00,26997.951,26997.951,26997.951,26997.951,0.00735777,198.64471392
2023-05-15 09:03:00,26774.71059188,26774.71059188,26754.98864512,26754.98864512,0.01301226,348.14452486
2023-05-15 09:24:00,26950.47655412,26950.47655412,26950.47655412,26950.47655412,6.477e-05,1.74558237
2023-05-15 09:30:00,26883.59831837,26930.37550861,26877.79,26930.37550861,0.02498336,672.15003311
2023-05-15 09:36:00,26754.98864515,26754.98864515,26754.98864512,26754.98864514,0.02498336,668.42951311
2023-05-15 09:54:00,26754.98864514,26754.98864514,26754.98864512,26754.98864512,0.04738321,1267.73724552
2023-05-15 09:57:00,26732.01600001,26749.2,26732.01600001,26749.2,0.01870562,500.03895822
2023-05-15 10:00:00,26670.0002,26707.5147342,26670.0002,26707.5147342,0.04638819,1237.31211459
2023-05-15 10:24:00,26887.10499999,26887.10499999,26887.10499999,26887.10499999,0.00518822,139.4962159
2023-05-15 10:30:00,26887.10499999,26997.951,26887.10499999,26997.951,0.01077968,289.83628238
2023-05-15 10:33:00,27176.613316,27176.613316,26997.95100001,26997.95100001,0.03971842,1076.08314121
2023-05-15 10:51:00,27199.99999999,27282.14380487,27199.99999999,27199.99999999,0.01597475,435.66553465
2023-05-15 11:00:00,27322.34569584,27362.54798687,27322.34569584,27322.34569584,0.0416972,1140.86222112
2023-05-15 11:24:00,27015.34133533,27015.34133533,27015.34133533,27015.34133533,0.02415359,652.51747832
2023-05-15 11:30:00,27312.29537312,27312.29537312,27312.29537312,27312.29537312,0.00321684,87.85928425
2023-05-15 12:45:00,27027.94964261,27250.0,27027.94964261,27250.0,0.01065342,289.11510095
2023-05-15 13:12:00,27249.99959999,27249.99959999,27249.99959999,27249.99959999,0.00053944,14.69973978
2023-05-15 13:33:00,27199.9998,27199.9998,27199.9998,27199.9998,0.00205967,56.02302359
2023-05-15 13:36:00,27200.0,27200.0,27200.0,27200.0,0.00051571,14.027312
2023-05-15 13:39:00,27200.0,27200.0,27200.0,27200.0,0.03755452,1021.482944
2023-05-15 13:42:00,27200.0,27200.0,27200.0,27200.0,0.06676998,1816.143456
2023-05-15 13:45:00,27249.9998,27249.9998,27239.59084319,27249.9998,0.49610799,13518.92352191
2023-05-15 14:00:00,27222.0,27222.0,27222.0,27222.0,0.03136887,853.92337914
2023-05-15 14:54:00,27250.0,27250.0,27250.0,27250.0,4.579e-05,1.2477775
2023-05-15 15:06:00,27250.0,27250.0,27250.0,27250.0,0.005,136.25
2023-05-15 15:18:00,27250.0,27250.0,27250.0,27250.0,0.05083515,1385.2578375
2023-05-15 15:21:00,27250.0,27250.0,27250.0,27250.0,0.01,272.5
2023-05-15 15:24:00,27250.0,27312.29537312,27250.0,27312.29537312,0.08547623,2329.26483161
2023-05-15 15:27:00,27312.29537312,27648.98788525,27312.29537312,27648.98788524,0.06481844,1783.25227646
2023-05-15 15:54:00,27548.48265775,27568.58370325,27548.48265775,27548.48265775,0.00068466,18.87271563
2023-05-15 16:09:00,27568.2068,27568.2068,27568.2068,27568.2068,0.0298934,824.10743316
2023-05-15 16:15:00,27312.29537312,27312.29537312,27312.29537312,27312.29537312,0.014,382.37213522
2023-05-15 16:18:00,27312.29537313,27312.29537313,27312.29537312,27312.29537313,0.00778751,212.69477334
2023-05-15 16:21:00,27312.29537312,27312.29537312,27312.29537312,27312.29537312,0.00566037,154.59769736
2023-05-15 17:06:00,27312.29537313,27312.29537313,27312.29537312,27312.29537312,0.04615133,1260.49875682
2023-05-15 17:12:00,27403.03,27533.40687362,27312.29537312,27403.03,0.18651473,5128.10461377
2023-05-15 17:57:00,27244.71762469,27244.71762469,27244.71762469,27244.71762469,0.01759393,479.34165476
2023-05-15 18:15:00,27403.03,27543.45739637,27403.03,27543.45739637,0.01040875,285.73527577
2023-05-15 18:24:00,27543.45739637,27543.45739637,27543.45739637,27543.45739637,0.17728093,4882.92974264
2023-05-15 18:30:00,27232.67024001,27232.67024001,27220.97534095,27220.97534095,0.01298444,353.45240978
2023-05-15 18:54:00,27220.97534095,27220.97534095,27220.97534095,27220.97534095,0.001,27.22097534
2023-05-15 18:57:00,27220.97534095,27220.97534095,27220.97534095,27220.97534095,0.00028232,7.68502576
2023-05-15 19:48:00,27528.38161225,27528.38161225,27220.97534095,27524.955,0.07149954,1966.30968645
2023-05-15 19:54:00,27524.955,27524.955,27524.955,27524.955,0.01732794,476.95076874
2023-05-15 20:06:00,27271.64185776,27271.64185776,27220.97534095,27220.97534095,0.00021993,5.99756036
2023-05-15 20:09:00,27533.40687361,27533.40687361,27221.084825,27221.084825,0.00280227,76.34852206
2023-05-15 20:12:00,27553.50791912,27553.50791912,27533.40687361,27533.40687361,0.01225921,337.77857293
2023-05-15 20:18:00,27538.432135,27538.432135,27538.432135,27538.432135,0.00254298,70.02968215
2023-05-15 20:27:00,27263.034,27263.03400001,27263.034,27263.03400001,0.00140775,38.37953611
2023-05-15 21:00:00,27400.0,27473.10373712,27400.0,27473.10373712,0.10280547,2822.64507323
2023-05-15 21:06:00,27263.03400001,27263.03400001,27215.984,27215.984,0.00369023,100.54286949
2023-05-15 21:18:00,27221.894244,27221.894244,27221.894244,27221.894244,0.00215033,58.53605585
2023-05-15 21:21:00,27221.89424401,27221.89424401,27221.894244,27221.89424401,0.00241913,65.85330102
2023-05-15 21:24:00,27466.00699999,27466.00699999,27466.00699999,27466.00699999,0.153067,4204.13929347
2023-05-15 21:27:00,27466.007,27503.25550537,27466.007,27503.25550537,0.03529294,970.56038425
2023-05-15 21:57:00,27215.984,27215.984,27215.984,27215.984,0.00189269,51.51142076
2023-05-15 22:06:00,27251.74281225,27251.74281225,27251.74281225,27251.74281225,0.02762723,752.89016657
2023-05-15 22:09:00,27513.30602812,27528.38181225,27503.25550537,27528.38181225,0.02722325,749.13491123
2023-05-15 22:12:00,27513.30602812,27513.30602812,27513.30602812,27513.30602812,0.00185143,50.93896018
2023-05-15 22:30:00,27523.35655087,27523.35655087,27523.35655087,27523.35655087,0.00027462,7.55846418
2023-05-15 22:33:00,27518.3312895,27518.3312895,27518.3312895,27518.3312895,0.00084201,23.17071013
2023-05-15 22:45:00,27518.331,27518.331,27518.331,27518.331,0.0093478,257.23585452
2023-05-15 22:51:00,27518.33128949,27518.3312895,27518.331,27518.331,0.01243114,342.08422792
2023-05-15 23:54:00,27583.65968737,27583.65968737,27583.65968737,27583.65968737,0.00247108,68.16142978
2023-05-16 00:06:00,27523.35655087,27523.35655087,27523.35655087,27523.35655087,0.00917257,252.4599146
2023-05-16 00:33:00,27523.35655087,27523.35655087,27523.35655087,27523.35655087,0.00593613,163.38222252
2023-05-16 00:42:00,27523.35655087,27523.35655087,27523.35655087,27523.35655087,0.00207669,57.15747932
2023-05-16 00:51:00,27523.35655087,27523.35655087,27523.35655087,27523.35655087,9.82e-05,2.70279361
2023-05-16 00:54:00,27523.35655087,27523.35655087,27523.35655087,27523.35655087,0.01169253,321.81767217
2023-05-16 01:00:00,27523.35655087,27523.35655087,27523.35655087,27523.35655087,1.7e-06,0.04678971
2023-05-16 01:03:00,27523.35655087,27523.35655087,27523.35655087,27523.35655087,3e-08,0.0008257
2023-05-16 01:06:00,27523.35655077,27548.48285775,27286.57394168,27286.57394168,0.00100641,27.5108964
2023-05-16 02:45:00,27306.46558739,27306.46558739,27306.46558739,27306.46558739,0.0049155,134.2249316
2023-05-16 02:48:00,27306.46558739,27573.60916462,27306.46558739,27573.60916462,0.00297754,81.71559526
2023-05-16 02:54:00,27321.3894715,27573.60916462,27321.3894715,27573.60916462,0.00737428,202.66964199
2023-05-16 03:12:00,27573.60916461,27573.60916461,27573.60916461,27573.60916461,0.00017139,4.72584087
2023-05-16 03:15:00,27325.35446001,27325.35446001,27325.35446001,27325.35446001,0.00017139,4.6832925
2023-05-16 05:18:00,27319.88826552,27319.88826552,27231.84376675,27254.48514989,0.01399226,381.30741451
2023-05-16 06:33:00,27254.48514986,27254.48514986,27254.48514986,27254.48514986,0.00591997,161.34573445
2023-05-16 07:27:00,27254.48514986,27254.48514986,27216.92008263,27216.92008263,0.01363247,371.3246764
2023-05-16 07:42:00,27216.928883,27216.928883,27216.92408279,27216.92408279,0.00316669,86.18757648
2023-05-16 07:45:00,27147.27282337,27216.92008263,27147.27282337,27216.92008263,0.01252995,340.56217788
2023-05-16 07:51:00,27120.28444063,27120.28444063,27120.28444063,27120.28444063,0.01464465,397.16707353
2023-05-16 07:54:00,27254.48514986,27442.95196887,27254.48514986,27442.95196887,0.02101974,574.26267859
2023-05-16 07:57:00,27445.08379391,27453.00249161,27445.08379391,27453.00249161,0.00894448,245.54501528
2023-05-16 08:27:00,27162.19710751,27162.19710751,27132.34853925,27162.19710751,0.00849919,230.62198818
2023-05-16 09:21:00,27132.34853926,27132.34853926,27132.34853926,27132.34853926,0.00089775,24.3580659
2023-05-16 09:24:00,27132.34853926,27132.34853926,27132.34853926,27132.34853926,0.0030005,81.41061179
2023-05-16 09:27:00,27152.24758475,27152.24758475,27152.24758475,27152.24758475,0.01971,535.1707999
2023-05-16 09:30:00,27132.34853926,27132.34853926,27132.34853926,27132.34853926,0.03999644,1085.19735041
2023-05-16 09:39:00,27362.54798687,27367.57344825,27362.54798687,27362.54818687,0.04282779,1171.97012845
2023-05-16 10:03:00,27132.34853928,27132.34853928,27067.67664137,27132.34853928,0.03254612,881.07591668
2023-05-16 10:12:00,27087.57568688,27087.57568688,27087.57568688,27087.57568688,0.00092734,25.11939245
2023-05-16 10:15:00,27065.28234,27065.28234,27065.28234,27065.28234,0.00390026,105.5616381
2023-05-16 10:18:00,27065.28234,27065.28234,27065.28234,27065.28234,0.00030261,8.19022509
2023-05-16 10:21:00,27065.28234,27065.28234,27065.28234,27065.28234,0.00101872,27.57194443
2023-05-16 10:27:00,27015.34133533,27244.95964,27015.34133533,27244.95964,0.00084476,22.95238514
2023-05-16 10:33:00,27015.34133533,27015.34133533,26764.2161975,27015.34133533,0.02718706,732.18678366
2023-05-16 11:00:00,27106.25985674,27106.25985674,27106.25985674,27106.25985674,0.00298847,81.00624439
2023-05-16 11:03:00,27106.25985674,27128.62215142,27106.25985674,27128.62215142,0.00178411,48.36069999
2023-05-16 11:06:00,27015.34133533,27015.34133533,26853.76190225,26853.76190225,0.00797758,214.55326742
2023-05-16 11:27:00,27136.41142499,27151.48720912,27136.41142499,27136.41142499,0.00264503,71.80730907
2023-05-16 12:00:00,26933.35808425,26958.23189112,26933.35808425,26958.23189112,0.00229294,61.78317687
2023-05-16 12:15:00,27136.41142499,27136.41142499,27136.41142498,27136.41142498,0.00101098,27.43436922
2023-05-16 12:33:00,26931.37221999,27136.41142496,26931.37202,27136.41142496,0.23768328,6402.50527419
2023-05-16 12:36:00,27204.42248118,27397.7228,26983.105898,26983.105898,0.25133886,6855.44898302
2023-05-16 12:39:00,27267.06822075,27267.06822075,26983.12709749,26983.12709749,0.03776426,1024.32571064
2023-05-16 12:42:00,27257.017698,27257.017698,26983.13089742,26983.13089742,0.01052856,286.39931906
2023-05-16 13:03:00,27015.0,27267.06822075,27015.0,27267.06822074,0.00472142,128.39254627
2023-05-16 13:21:00,27015.00000001,27251.99243662,27015.00000001,27221.84086835,0.0035585,96.50737613
2023-05-16 14:12:00,26993.05522075,26993.05522075,26993.05522075,26993.05522075,0.0752034,2029.96952899
2023-05-16 14:21:00,26990.00000001,26990.00000001,26954.12309076,26990.00000001,0.01367476,368.86047968
2023-05-16 14:36:00,26929.34113896,27231.89099112,26929.34113895,27216.815407,0.19693874,5330.22800859
2023-05-16 14:39:00,26929.34353901,27196.7143615,26929.34353901,27196.7143615,0.08503367,2301.18729731
2023-05-16 14:45:00,27181.63857737,27181.63857737,27181.63857737,27181.63857737,0.00737298,200.4096776
2023-05-16 14:48:00,27181.63857737,27181.63877737,27181.63857737,27181.63877737,0.06050311,1644.57367043
2023-05-16 14:54:00,27201.73982287,27201.73982287,27201.73982287,27201.73982287,0.01442536,392.39488957
2023-05-16 14:57:00,26938.33284563,26938.33284563,26938.33284562,26938.33284563,0.01927314,519.1862603
2023-05-16 15:03:00,27156.5124705,27156.5124705,27156.5124705,27156.5124705,0.01902294,516.59670733
2023-05-16 15:18:00,26930.00000003,26930.00000003,26910.0,26930.00000003,0.01240371,333.8020927
2023-05-16 15:36:00,26938.33284562,26938.33284562,26938.33284562,26938.33284562,0.00086327,23.2550546
2023-05-16 15:51:00,26918.43380012,26918.43380012,26918.43380012,26918.43380012,0.01377508,370.80357907
2023-05-16 16:18:00,27176.61351598,27176.61351598,27176.61351598,27176.61351598,0.00144985,39.40201311
2023-05-16 16:33:00,27052.75235725,27052.75235725,27052.75235725,27052.75235725,0.00054241,14.67368341
2023-05-16 16:45:00,27231.49,27382.64923237,27206.76508421,27234.99,0.02932537,800.5625393
2023-05-16 16:51:00,27234.99,27234.99,27234.99,27234.99,0.00370036,100.7792676
2023-05-16 16:57:00,27087.57568687,27087.57568687,27087.57568687,27087.57568687,0.05421983,1468.68374886
2023-05-16 17:06:00,27080.0,27080.0,27080.0,27080.0,0.00021813,5.9069604
2023-05-16 17:09:00,27080.0,27080.0,27080.0,27080.0,0.0185602,502.610216
2023-05-16 18:03:00,27322.34609586,27322.34609586,27322.34609586,27322.34609586,0.023572,644.04234217
2023-05-16 18:12:00,27322.34609586,27322.34609586,27322.34609586,27322.34609586,0.00065961,18.02209271
2023-05-16 18:18:00,27322.34609586,27322.34609586,27322.34609586,27322.34609586,0.00057329,15.66362779
2023-05-16 18:48:00,27277.1187435,27277.1187435,27277.1187435,27277.1187435,0.02196372,599.10699849
2023-05-16 19:21:00,27070.0,27070.0,27070.0,27070.0,0.00182414,49.3794698
2023-05-16 19:30:00,27070.0,27070.0,27070.0,27070.0,0.0004779,12.936753
2023-05-16 19:54:00,27070.0,27070.0,26960.00000001,26960.00000001,7.1e-06,0.1915128
2023-05-16 20:24:00,27201.73982287,27201.73982287,27201.73982287,27201.73982287,0.0005595,15.21937343
2023-05-16 20:45:00,27201.7398228,27201.7398228,27201.7398228,27201.7398228,0.00620888,168.89233835
2023-05-16 21:24:00,26978.13093663,26978.13093663,26943.307607,26978.13093663,0.00176087,47.47365401
2023-05-16 21:48:00,27236.9166525,27322.34609582,27201.73999997,27201.74,0.10415256,2836.9944755
2023-05-16 22:15:00,26950.00020001,26950.00020001,26950.00020001,26950.00020001,0.00546802,147.36314009
2023-05-16 22:42:00,26950.00060001,26950.00060001,26950.00060001,26950.00060001,0.00840087,226.40345154
2023-05-16 23:00:00,27131.38596362,27131.38596362,27131.38596362,27131.38596362,0.00244076,66.2212016
2023-05-16 23:18:00,27131.38576362,27131.38576362,27076.10828849,27076.10828849,0.00808998,219.43704318
2023-05-16 23:24:00,26888.5856319,26888.5856319,26888.58563189,26888.58563189,0.00661177,177.78114382
2023-05-16 23:27:00,26888.58563189,26888.58563189,26858.73706363,26858.73706363,0.00152709,41.01902704
2023-05-16 23:39:00,26858.73706362,26858.73706362,26858.73706361,26858.73706362,0.01380643,370.82327316
2023-05-16 23:45:00,27106.25965675,27106.25985675,27106.25965675,27106.25985675,0.02677858,725.86714343
2023-05-17 00:09:00,27086.15881124,27086.15881124,27086.15881124,27086.15881124,0.00614227,166.37050068
2023-05-17 00:27:00,26893.56039325,26893.56039325,26893.56039325,26893.56039325,3e-08,0.00080681
2023-05-17 00:33:00,26903.50971599,26903.50971599,26903.50971599,26903.50971599,0.01284423,345.5548666
2023-05-17 00:54:00,26859.71219521,26859.71219521,26859.71219521,26859.71219521,0.00349109,93.76967265
2023-05-17 00:57:00,27086.15881123,27086.15881123,27086.15881123,27086.15881123,8.641e-05,2.34051498
2023-05-17 01:06:00,27086.15881123,27086.15881123,27086.15881123,27086.15881123,0.01290016,349.41578244
2023-05-17 01:12:00,27045.02589036,27045.02589036,26918.43400013,26918.43400013,0.00546341,147.66351906
2023-05-17 01:15:00,26918.43400012,26918.43400012,26918.43400012,26918.43400012,0.00743675,200.18566405
2023-05-17 01:24:00,27166.56259323,27166.56259323,27166.56259322,27166.56259322,0.00541609,147.136548
2023-05-17 01:36:00,26903.509716,26903.509716,26893.56019325,26893.56019325,0.00128634,34.60255852
2023-05-17 05:33:00,26913.45923876,26913.45923876,26913.45923876,26913.45923876,0.00200112,53.85706155
2023-05-17 06:45:00,27061.03230436,27061.03230436,27061.03230436,27061.03230436,2e-08,0.00054122
2023-05-17 06:51:00,26913.45943875,26913.45943875,26913.45943875,26913.45943875,0.1094221,2944.92725006
2023-05-17 06:54:00,26913.45963875,26913.45963875,26913.45963875,26913.45963875,0.07525122,2025.27067224
2023-05-17 07:36:00,27146.46174775,27146.46174775,27146.46174775,27146.46174775,0.09984824,2710.52642774
2023-05-17 07:39:00,27131.38596362,27131.38596362,27131.38596362,27131.38596362,0.00343889,93.30185188
2023-05-17 08:00:00,26913.46083881,26913.46083883,26913.46083881,26913.46083883,0.00151887,40.87804826
2023-05-17 08:12:00,26913.46003876,26913.46003876,26913.46003876,26913.46003876,0.00076139,20.49163934
2023-05-17 08:36:00,26913.46003875,26913.46003875,26913.46003875,26913.46003875,0.00120682,32.47970184
2023-05-17 08:39:00,26913.46003875,26913.46003875,26913.46003875,26913.46003875,0.00314163,84.55213346
2023-05-17 09:15:00,26913.46003875,26913.46003875,26913.46003875,26913.46003875,0.09565155,2574.31416857
2023-05-17 09:18:00,26913.45983875,26913.45983875,26913.45983875,26913.45983875,0.0020212,54.39748503
2023-05-17 09:21:00,26913.46003875,26913.46003875,26913.46003875,26913.46003875,0.00034347,9.24396612
2023-05-17 09:24:00,26913.45983875,26913.45983875,26913.45983875,26913.45983875,0.00462997,124.60851165
2023-05-17 09:30:00,26913.45923875,26913.45983875,26848.78734087,26893.56019325,0.14864491,3994.21607964
2023-05-17 09:39:00,27097.18999999,27236.9164525,27097.18999999,27097.18999999,0.08823074,2398.56562514
2023-05-17 09:57:00,26958.23209111,26958.23209113,26958.23209111,26958.23209113,0.29209159,7874.27287508
2023-05-17 10:09:00,27216.81500699,27221.84066837,27216.81500699,27216.81500699,0.00048401,13.17558124
2023-05-17 10:18:00,27050.0,27201.73962287,27050.0,27201.73962287,0.14610443,3973.73370247
2023-05-17 10:36:00,27201.73962286,27201.73962286,27201.73962286,27201.73962286,7.42e-06,0.20183691
2023-05-17 10:39:00,27201.73962286,27201.73962287,27201.73962286,27201.73962287,1.595e-05,0.43386775
2023-05-17 10:42:00,27057.72731862,27201.73962285,27057.72731862,27057.72731862,1.285e-05,0.34785741
2023-05-17 10:45:00,27201.73962285,27201.73962285,27201.73962284,27201.73962284,9.91e-06,0.26956924
2023-05-17 10:51:00,27201.73962285,27201.73962285,27201.73962285,27201.73962285,2e-07,0.00544035
